now_arrive_time,distance,hot
18시,266.0,0
18시,333.0,0
18시,415.0,0
19시,252.0,1
20시,417.0,1
20시,334.0,1
20시,550.0,1
20시,199.0,1
20시,341.0,1
20시,185.0,1
20시,252.0,1
20시,322.0,1
20시,291.0,1
20시,381.0,1
20시,267.0,1
20시,374.0,1
20시,321.0,1
20시,455.0,1
20시,354.0,1
20시,262.0,1
21시,193.0,1
21시,459.0,1
21시,525.0,1
21시,642.0,1
21시,578.0,0
21시,355.0,0
21시,350.0,0
21시,244.0,0
21시,330.0,0
21시,738.0,0
21시,266.0,0
21시,333.0,0
21시,415.0,0
22시,578.0,0
22시,642.0,1
22시,267.0,1
22시,381.0,1
22시,417.0,1
22시,334.0,1
22시,528.0,1
06시,291.0,1
06시,381.0,1
06시,267.0,1
06시,374.0,1
06시,321.0,1
06시,455.0,1
06시,528.0,1
06시,375.0,1
06시,354.0,1
06시,262.0,1
06시,333.0,1
06시,232.0,1
06시,193.0,1
06시,459.0,1
06시,454.0,1
06시,414.0,1
06시,525.0,1
06시,355.0,0
06시,350.0,0
06시,244.0,0
06시,330.0,0
06시,266.0,0
06시,333.0,0
06시,415.0,0
07시,578.0,0
08시,374.0,1
08시,417.0,1
08시,334.0,1
08시,550.0,1
08시,199.0,1
08시,341.0,1
08시,185.0,1
08시,322.0,1
08시,291.0,1
08시,381.0,1
08시,267.0,1
08시,374.0,1
08시,321.0,1
08시,455.0,1
08시,528.0,1
09시,753.0,1
09시,354.0,1
09시,262.0,1
09시,333.0,1
09시,459.0,1
09시,454.0,1
09시,414.0,1
09시,525.0,1
09시,642.0,1
09시,578.0,0
09시,355.0,0
09시,350.0,0
09시,244.0,0
09시,330.0,0
09시,738.0,0
09시,266.0,0
09시,333.0,0
11시,417.0,1
11시,334.0,1
11시,550.0,1
11시,199.0,1
11시,341.0,1
11시,185.0,1
11시,322.0,1
12시,291.0,1
12시,381.0,1
12시,267.0,1
12시,374.0,1
12시,321.0,1
12시,455.0,1
12시,528.0,1
12시,375.0,1
12시,354.0,1
12시,262.0,1
12시,193.0,1
12시,459.0,1
12시,454.0,1
12시,414.0,1
12시,525.0,1
12시,355.0,0
12시,350.0,0
12시,244.0,0
12시,330.0,0
12시,738.0,0
12시,266.0,0
12시,333.0,0
12시,415.0,0
13시,642.0,1
14시,374.0,1
14시,417.0,1
15시,334.0,1
15시,550.0,1
15시,199.0,1
15시,341.0,1
15시,185.0,1
15시,322.0,1
15시,291.0,1
15시,381.0,1
15시,267.0,1
15시,374.0,1
15시,321.0,1
15시,455.0,1
15시,528.0,1
15시,753.0,1
15시,381.0,1
15시,375.0,1
15시,354.0,1
15시,262.0,1
15시,333.0,1
15시,232.0,1
15시,193.0,1
15시,459.0,1
15시,454.0,1
15시,414.0,1
15시,525.0,1
15시,642.0,1
15시,578.0,0
15시,355.0,0
15시,350.0,0
15시,244.0,0
15시,330.0,0
15시,591.0,0
15시,266.0,0
15시,333.0,0
16시,266.0,0
17시,355.0,0
17시,578.0,0
17시,414.0,1
17시,374.0,1
18시,417.0,1
18시,334.0,1
18시,550.0,1
18시,199.0,1
18시,341.0,1
18시,185.0,1
18시,322.0,1
18시,291.0,1
18시,381.0,1
18시,267.0,1
18시,374.0,1
18시,321.0,1
18시,455.0,1
18시,528.0,1
18시,262.0,1
18시,333.0,1
18시,232.0,1
18시,193.0,1
19시,459.0,1
19시,454.0,1
19시,355.0,0
19시,350.0,0
19시,244.0,0
19시,330.0,0
20시,355.0,0
20시,578.0,0
20시,374.0,1
21시,550.0,1
21시,199.0,1
21시,341.0,1
21시,185.0,1
21시,252.0,1
22시,322.0,1
22시,291.0,1
22시,381.0,1
22시,267.0,1
22시,374.0,1
22시,321.0,1
22시,455.0,1
22시,528.0,1
22시,753.0,1
22시,381.0,1
22시,375.0,1
22시,354.0,1
22시,262.0,1
22시,333.0,1
22시,232.0,1
22시,193.0,1
22시,459.0,1
22시,454.0,1
22시,414.0,1
22시,525.0,1
22시,642.0,1
22시,578.0,0
22시,355.0,0
22시,350.0,0
22시,244.0,0
22시,330.0,0
22시,591.0,0
22시,266.0,0
06시,447.0,1
06시,272.0,1
06시,633.0,0
07시,334.0,0
07시,435.0,0
07시,251.0,0
07시,275.0,0
07시,328.0,0
07시,424.0,0
07시,633.0,0
07시,272.0,1
07시,447.0,1
09시,272.0,1
10시,655.0,1
10시,545.0,1
10시,633.0,0
10시,435.0,0
11시,411.0,0
11시,576.0,0
11시,251.0,0
11시,275.0,0
11시,328.0,0
11시,424.0,0
11시,633.0,0
11시,545.0,1
11시,655.0,1
11시,272.0,1
11시,447.0,1
13시,435.0,0
14시,576.0,0
14시,251.0,0
14시,275.0,0
14시,328.0,0
14시,424.0,0
14시,633.0,0
14시,545.0,1
14시,655.0,1
14시,272.0,1
14시,447.0,1
17시,334.0,0
17시,435.0,0
18시,411.0,0
18시,635.0,0
18시,257.0,0
18시,576.0,0
18시,251.0,0
18시,275.0,0
18시,328.0,0
18시,424.0,0
18시,633.0,0
18시,545.0,1
18시,655.0,1
18시,272.0,1
18시,447.0,1
20시,272.0,1
20시,655.0,1
20시,411.0,0
20시,334.0,0
05시,334.0,0
05시,435.0,0
06시,411.0,0
06시,635.0,0
06시,257.0,0
06시,576.0,0
06시,251.0,0
06시,275.0,0
06시,328.0,0
06시,424.0,0
06시,633.0,0
06시,545.0,1
06시,655.0,1
06시,272.0,1
06시,447.0,1
06시,418.0,1
06시,140.0,1
06시,165.0,1
06시,236.0,1
06시,304.0,1
06시,313.0,1
06시,411.0,1
06시,524.0,1
06시,157.0,1
06시,756.0,1
06시,562.0,1
06시,327.0,1
06시,404.0,1
07시,235.0,1
07시,516.0,1
07시,316.0,1
07시,335.0,1
07시,329.0,1
07시,459.0,1
07시,481.0,1
07시,370.0,1
07시,388.0,1
07시,518.0,1
08시,447.0,1
08시,272.0,1
08시,633.0,0
09시,411.0,0
09시,635.0,0
09시,257.0,0
09시,576.0,0
09시,251.0,0
09시,275.0,0
09시,328.0,0
09시,424.0,0
09시,633.0,0
09시,545.0,1
09시,655.0,1
09시,272.0,1
09시,447.0,1
09시,418.0,1
09시,140.0,1
09시,165.0,1
09시,236.0,1
09시,304.0,1
09시,313.0,1
09시,411.0,1
09시,524.0,1
09시,157.0,1
09시,756.0,1
09시,562.0,1
10시,327.0,1
10시,404.0,1
10시,235.0,1
10시,516.0,1
10시,316.0,1
10시,335.0,1
10시,329.0,1
10시,459.0,1
10시,481.0,1
10시,370.0,1
10시,388.0,1
10시,518.0,1
10시,316.0,1
10시,516.0,1
10시,235.0,1
11시,447.0,1
11시,272.0,1
11시,655.0,1
11시,334.0,0
12시,411.0,0
12시,635.0,0
12시,257.0,0
12시,576.0,0
12시,251.0,0
12시,275.0,0
12시,328.0,0
12시,424.0,0
12시,633.0,0
12시,545.0,1
12시,655.0,1
12시,272.0,1
12시,447.0,1
12시,418.0,1
12시,140.0,1
12시,165.0,1
12시,236.0,1
12시,304.0,1
12시,313.0,1
13시,411.0,1
13시,524.0,1
13시,157.0,1
13시,756.0,1
13시,562.0,1
13시,327.0,1
13시,404.0,1
13시,235.0,1
13시,516.0,1
13시,316.0,1
13시,335.0,1
13시,329.0,1
13시,459.0,1
13시,481.0,1
13시,370.0,1
13시,388.0,1
13시,518.0,1
13시,316.0,1
13시,516.0,1
13시,235.0,1
14시,447.0,1
14시,334.0,0
15시,411.0,0
15시,635.0,0
15시,251.0,0
15시,275.0,0
15시,328.0,0
15시,424.0,0
15시,633.0,0
15시,545.0,1
15시,655.0,1
15시,272.0,1
15시,447.0,1
15시,418.0,1
15시,140.0,1
15시,165.0,1
15시,236.0,1
15시,304.0,1
16시,313.0,1
16시,411.0,1
16시,524.0,1
16시,157.0,1
16시,756.0,1
16시,562.0,1
16시,327.0,1
16시,404.0,1
16시,235.0,1
16시,516.0,1
16시,316.0,1
16시,335.0,1
16시,329.0,1
16시,459.0,1
16시,481.0,1
16시,370.0,1
16시,388.0,1
16시,518.0,1
17시,516.0,1
17시,235.0,1
17시,447.0,1
17시,411.0,0
17시,334.0,0
17시,435.0,0
18시,411.0,0
18시,635.0,0
18시,251.0,0
18시,275.0,0
18시,328.0,0
18시,424.0,0
18시,633.0,0
18시,545.0,1
18시,655.0,1
18시,272.0,1
18시,447.0,1
18시,418.0,1
19시,140.0,1
19시,165.0,1
19시,236.0,1
19시,304.0,1
19시,313.0,1
19시,157.0,1
19시,756.0,1
19시,562.0,1
19시,327.0,1
19시,404.0,1
19시,235.0,1
19시,516.0,1
19시,316.0,1
19시,335.0,1
19시,329.0,1
19시,459.0,1
19시,481.0,1
19시,370.0,1
19시,388.0,1
20시,335.0,1
20시,316.0,1
20시,516.0,1
20시,235.0,1
20시,447.0,1
20시,272.0,1
20시,633.0,0
20시,411.0,0
20시,334.0,0
20시,334.0,0
20시,411.0,0
20시,576.0,0
20시,251.0,0
20시,275.0,0
20시,633.0,0
21시,157.0,1
06시,516.0,1
07시,447.0,1
08시,435.0,0
08시,257.0,0
08시,275.0,0
08시,633.0,0
08시,545.0,1
08시,655.0,1
08시,272.0,1
08시,447.0,1
08시,418.0,1
08시,140.0,1
08시,304.0,1
08시,313.0,1
08시,411.0,1
08시,524.0,1
08시,157.0,1
08시,327.0,1
08시,404.0,1
08시,235.0,1
08시,516.0,1
08시,316.0,1
08시,335.0,1
08시,329.0,1
08시,459.0,1
09시,481.0,1
09시,518.0,1
09시,516.0,1
09시,235.0,1
09시,447.0,1
09시,272.0,1
10시,633.0,0
10시,411.0,0
10시,334.0,0
11시,257.0,0
11시,576.0,0
11시,251.0,0
11시,275.0,0
11시,328.0,0
11시,545.0,1
11시,655.0,1
11시,272.0,1
11시,447.0,1
11시,418.0,1
11시,140.0,1
11시,313.0,1
11시,411.0,1
11시,524.0,1
11시,157.0,1
11시,756.0,1
11시,562.0,1
12시,327.0,1
12시,404.0,1
12시,235.0,1
12시,516.0,1
12시,316.0,1
12시,335.0,1
12시,329.0,1
12시,459.0,1
12시,481.0,1
12시,370.0,1
12시,388.0,1
12시,518.0,1
12시,316.0,1
12시,516.0,1
12시,235.0,1
13시,447.0,1
13시,272.0,1
13시,655.0,1
14시,635.0,0
14시,257.0,0
14시,576.0,0
14시,251.0,0
14시,275.0,0
14시,328.0,0
14시,424.0,0
14시,633.0,0
14시,545.0,1
14시,655.0,1
14시,272.0,1
14시,447.0,1
14시,418.0,1
15시,140.0,1
15시,165.0,1
15시,236.0,1
15시,304.0,1
15시,313.0,1
15시,411.0,1
15시,524.0,1
15시,157.0,1
15시,327.0,1
15시,404.0,1
15시,235.0,1
15시,516.0,1
15시,316.0,1
15시,335.0,1
15시,329.0,1
15시,459.0,1
15시,481.0,1
15시,370.0,1
15시,388.0,1
15시,518.0,1
16시,516.0,1
16시,235.0,1
16시,447.0,1
16시,411.0,0
16시,334.0,0
16시,435.0,0
17시,635.0,0
17시,251.0,0
17시,275.0,0
17시,328.0,0
17시,424.0,0
17시,633.0,0
17시,545.0,1
17시,655.0,1
17시,272.0,1
17시,447.0,1
18시,418.0,1
18시,140.0,1
18시,165.0,1
18시,236.0,1
18시,304.0,1
18시,313.0,1
18시,411.0,1
18시,524.0,1
18시,157.0,1
18시,756.0,1
18시,562.0,1
18시,327.0,1
18시,404.0,1
18시,235.0,1
18시,516.0,1
18시,316.0,1
18시,335.0,1
18시,329.0,1
18시,459.0,1
18시,481.0,1
18시,370.0,1
18시,388.0,1
18시,518.0,1
19시,316.0,1
19시,516.0,1
19시,235.0,1
19시,447.0,1
19시,272.0,1
19시,633.0,0
20시,411.0,0
20시,334.0,0
21시,435.0,0
21시,576.0,0
21시,251.0,0
21시,275.0,0
21시,328.0,0
21시,424.0,0
21시,633.0,0
21시,545.0,1
21시,655.0,1
21시,272.0,1
21시,447.0,1
21시,418.0,1
21시,140.0,1
21시,304.0,1
21시,313.0,1
21시,411.0,1
21시,524.0,1
21시,327.0,1
21시,404.0,1
21시,235.0,1
21시,516.0,1
21시,316.0,1
21시,335.0,1
21시,329.0,1
21시,459.0,1
21시,481.0,1
22시,370.0,1
22시,518.0,1
06시,411.0,0
06시,576.0,0
06시,251.0,0
06시,275.0,0
06시,328.0,0
06시,424.0,0
06시,633.0,0
06시,545.0,1
06시,655.0,1
06시,272.0,1
06시,447.0,1
06시,418.0,1
06시,140.0,1
06시,165.0,1
06시,236.0,1
06시,304.0,1
06시,313.0,1
06시,411.0,1
06시,524.0,1
06시,157.0,1
06시,756.0,1
06시,562.0,1
07시,327.0,1
07시,404.0,1
07시,235.0,1
07시,516.0,1
07시,316.0,1
07시,335.0,1
07시,329.0,1
07시,459.0,1
07시,481.0,1
07시,370.0,1
07시,388.0,1
07시,518.0,1
07시,235.0,1
08시,447.0,1
08시,272.0,1
08시,633.0,0
09시,411.0,0
09시,635.0,0
09시,251.0,0
09시,275.0,0
09시,328.0,0
09시,424.0,0
09시,633.0,0
09시,545.0,1
09시,655.0,1
09시,272.0,1
09시,447.0,1
09시,418.0,1
09시,236.0,1
09시,304.0,1
09시,313.0,1
10시,157.0,1
10시,756.0,1
10시,562.0,1
10시,327.0,1
10시,404.0,1
10시,235.0,1
10시,516.0,1
10시,316.0,1
10시,335.0,1
10시,329.0,1
10시,459.0,1
10시,481.0,1
10시,370.0,1
10시,388.0,1
10시,518.0,1
11시,447.0,1
12시,411.0,0
12시,576.0,0
12시,251.0,0
12시,275.0,0
12시,328.0,0
12시,424.0,0
12시,633.0,0
12시,545.0,1
12시,655.0,1
12시,272.0,1
13시,447.0,1
13시,418.0,1
13시,140.0,1
13시,165.0,1
13시,236.0,1
13시,304.0,1
13시,313.0,1
13시,411.0,1
13시,524.0,1
13시,562.0,1
13시,327.0,1
13시,404.0,1
13시,235.0,1
13시,516.0,1
13시,316.0,1
13시,335.0,1
13시,329.0,1
13시,459.0,1
13시,481.0,1
13시,518.0,1
14시,316.0,1
14시,516.0,1
14시,235.0,1
14시,447.0,1
14시,272.0,1
14시,633.0,0
15시,411.0,0
15시,576.0,0
15시,251.0,0
15시,275.0,0
15시,328.0,0
15시,424.0,0
15시,633.0,0
15시,545.0,1
16시,655.0,1
16시,272.0,1
16시,447.0,1
16시,418.0,1
16시,140.0,1
16시,165.0,1
16시,236.0,1
16시,304.0,1
16시,313.0,1
16시,411.0,1
16시,524.0,1
16시,327.0,1
16시,404.0,1
16시,235.0,1
16시,516.0,1
16시,316.0,1
16시,335.0,1
16시,329.0,1
16시,459.0,1
16시,481.0,1
16시,370.0,1
16시,388.0,1
16시,518.0,1
17시,447.0,1
17시,272.0,1
17시,633.0,0
18시,334.0,0
18시,435.0,0
18시,411.0,0
18시,635.0,0
18시,251.0,0
18시,275.0,0
18시,328.0,0
18시,424.0,0
18시,633.0,0
18시,545.0,1
19시,655.0,1
19시,272.0,1
19시,447.0,1
19시,418.0,1
19시,140.0,1
19시,165.0,1
19시,236.0,1
19시,304.0,1
19시,313.0,1
19시,411.0,1
19시,524.0,1
19시,157.0,1
19시,756.0,1
19시,562.0,1
19시,327.0,1
19시,404.0,1
19시,235.0,1
19시,516.0,1
19시,316.0,1
19시,335.0,1
19시,329.0,1
19시,459.0,1
19시,481.0,1
19시,370.0,1
19시,388.0,1
19시,518.0,1
20시,516.0,1
20시,235.0,1
20시,447.0,1
20시,272.0,1
20시,633.0,0
21시,334.0,0
06시,417.0,1
06시,334.0,1
06시,550.0,1
06시,199.0,1
06시,341.0,1
06시,185.0,1
06시,252.0,1
06시,322.0,1
06시,291.0,1
06시,381.0,1
06시,267.0,1
06시,374.0,1
06시,321.0,1
06시,455.0,1
06시,528.0,1
06시,753.0,1
06시,381.0,1
06시,375.0,1
06시,354.0,1
06시,262.0,1
06시,333.0,1
06시,232.0,1
06시,193.0,1
06시,459.0,1
06시,454.0,1
06시,414.0,1
06시,525.0,1
06시,642.0,1
06시,578.0,0
07시,355.0,0
07시,350.0,0
07시,244.0,0
07시,330.0,0
08시,642.0,1
09시,417.0,1
09시,334.0,1
09시,550.0,1
09시,199.0,1
09시,341.0,1
09시,185.0,1
09시,322.0,1
09시,291.0,1
09시,381.0,1
09시,267.0,1
09시,374.0,1
09시,321.0,1
09시,455.0,1
09시,528.0,1
09시,753.0,1
09시,381.0,1
09시,262.0,1
09시,333.0,1
09시,232.0,1
09시,193.0,1
09시,459.0,1
09시,454.0,1
09시,414.0,1
09시,525.0,1
09시,642.0,1
09시,578.0,0
09시,355.0,0
09시,350.0,0
10시,244.0,0
10시,330.0,0
12시,417.0,1
12시,334.0,1
12시,550.0,1
12시,199.0,1
12시,341.0,1
12시,185.0,1
12시,252.0,1
12시,322.0,1
12시,291.0,1
12시,381.0,1
12시,267.0,1
12시,374.0,1
12시,321.0,1
12시,455.0,1
12시,528.0,1
12시,753.0,1
12시,354.0,1
12시,262.0,1
12시,333.0,1
12시,232.0,1
12시,193.0,1
12시,459.0,1
12시,454.0,1
13시,642.0,1
13시,578.0,0
13시,355.0,0
13시,350.0,0
13시,244.0,0
13시,330.0,0
14시,642.0,1
14시,525.0,1
15시,374.0,1
15시,267.0,1
15시,417.0,1
15시,334.0,1
15시,550.0,1
15시,199.0,1
15시,341.0,1
15시,185.0,1
15시,322.0,1
15시,291.0,1
15시,381.0,1
15시,267.0,1
15시,374.0,1
15시,321.0,1
15시,455.0,1
15시,528.0,1
16시,753.0,1
16시,354.0,1
16시,262.0,1
16시,333.0,1
16시,232.0,1
16시,193.0,1
16시,459.0,1
16시,454.0,1
16시,414.0,1
16시,525.0,1
16시,642.0,1
16시,578.0,0
16시,355.0,0
16시,350.0,0
16시,244.0,0
16시,330.0,0
18시,374.0,1
18시,417.0,1
18시,334.0,1
18시,550.0,1
18시,199.0,1
18시,341.0,1
19시,185.0,1
19시,252.0,1
19시,322.0,1
19시,291.0,1
19시,381.0,1
19시,267.0,1
19시,374.0,1
19시,321.0,1
19시,455.0,1
19시,528.0,1
19시,753.0,1
19시,354.0,1
19시,262.0,1
19시,193.0,1
19시,459.0,1
19시,454.0,1
19시,414.0,1
19시,525.0,1
19시,642.0,1
19시,578.0,0
19시,355.0,0
19시,350.0,0
19시,244.0,0
19시,330.0,0
21시,381.0,1
21시,185.0,1
06시,334.0,0
06시,435.0,0
07시,411.0,0
07시,576.0,0
07시,251.0,0
07시,275.0,0
07시,328.0,0
07시,424.0,0
07시,633.0,0
07시,545.0,1
07시,655.0,1
07시,272.0,1
07시,447.0,1
07시,418.0,1
07시,140.0,1
07시,165.0,1
07시,236.0,1
07시,304.0,1
07시,313.0,1
07시,411.0,1
07시,524.0,1
07시,562.0,1
07시,327.0,1
07시,404.0,1
07시,235.0,1
07시,516.0,1
07시,316.0,1
07시,335.0,1
07시,329.0,1
07시,459.0,1
07시,481.0,1
08시,370.0,1
08시,388.0,1
08시,518.0,1
08시,244.0,1
08시,383.0,1
08시,417.0,1
08시,334.0,1
08시,447.0,1
09시,411.0,0
10시,251.0,0
10시,275.0,0
10시,328.0,0
10시,424.0,0
10시,633.0,0
10시,545.0,1
10시,655.0,1
10시,272.0,1
10시,447.0,1
10시,418.0,1
10시,140.0,1
10시,165.0,1
10시,236.0,1
10시,304.0,1
10시,313.0,1
10시,411.0,1
10시,524.0,1
10시,157.0,1
10시,756.0,1
10시,562.0,1
10시,327.0,1
10시,404.0,1
10시,235.0,1
10시,516.0,1
11시,316.0,1
11시,335.0,1
11시,329.0,1
11시,459.0,1
11시,481.0,1
11시,383.0,1
11시,417.0,1
11시,334.0,1
11시,316.0,1
11시,516.0,1
11시,235.0,1
12시,272.0,1
12시,633.0,0
12시,411.0,0
12시,334.0,0
13시,411.0,0
13시,576.0,0
13시,251.0,0
13시,275.0,0
13시,328.0,0
13시,424.0,0
13시,633.0,0
13시,545.0,1
13시,655.0,1
13시,272.0,1
13시,447.0,1
13시,418.0,1
13시,140.0,1
13시,165.0,1
13시,236.0,1
13시,304.0,1
13시,313.0,1
13시,411.0,1
13시,524.0,1
14시,157.0,1
14시,327.0,1
14시,404.0,1
14시,235.0,1
14시,516.0,1
14시,316.0,1
14시,335.0,1
14시,329.0,1
14시,459.0,1
14시,481.0,1
14시,370.0,1
14시,388.0,1
14시,518.0,1
14시,244.0,1
14시,383.0,1
14시,417.0,1
14시,334.0,1
15시,447.0,1
15시,272.0,1
15시,633.0,0
15시,411.0,0
15시,334.0,0
16시,411.0,0
16시,635.0,0
16시,251.0,0
16시,275.0,0
16시,328.0,0
16시,424.0,0
16시,633.0,0
16시,545.0,1
16시,655.0,1
17시,272.0,1
17시,447.0,1
17시,418.0,1
17시,140.0,1
17시,165.0,1
17시,236.0,1
17시,304.0,1
17시,313.0,1
17시,411.0,1
17시,524.0,1
17시,157.0,1
17시,756.0,1
17시,562.0,1
17시,327.0,1
17시,404.0,1
17시,235.0,1
17시,516.0,1
17시,316.0,1
17시,335.0,1
17시,329.0,1
17시,459.0,1
17시,481.0,1
17시,370.0,1
17시,388.0,1
17시,417.0,1
18시,334.0,1
18시,316.0,1
18시,516.0,1
18시,235.0,1
18시,447.0,1
18시,272.0,1
18시,633.0,0
19시,411.0,0
19시,334.0,0
20시,140.0,1
20시,165.0,1
20시,236.0,1
20시,304.0,1
20시,313.0,1
20시,411.0,1
20시,524.0,1
20시,157.0,1
20시,756.0,1
20시,562.0,1
20시,327.0,1
20시,404.0,1
20시,235.0,1
20시,516.0,1
20시,316.0,1
20시,335.0,1
20시,329.0,1
20시,459.0,1
20시,481.0,1
20시,370.0,1
20시,388.0,1
20시,518.0,1
21시,244.0,1
21시,383.0,1
21시,417.0,1
21시,334.0,1
21시,516.0,1
21시,235.0,1
22시,447.0,1
22시,272.0,1
22시,633.0,0
22시,334.0,0
22시,424.0,0
06시,518.0,1
06시,244.0,1
06시,383.0,1
06시,417.0,1
07시,334.0,1
07시,272.0,1
07시,633.0,0
08시,411.0,0
08시,635.0,0
08시,251.0,0
08시,275.0,0
08시,328.0,0
08시,424.0,0
08시,633.0,0
09시,545.0,1
09시,655.0,1
09시,272.0,1
09시,447.0,1
09시,418.0,1
09시,140.0,1
09시,165.0,1
09시,236.0,1
09시,304.0,1
09시,313.0,1
09시,411.0,1
09시,524.0,1
09시,157.0,1
09시,756.0,1
09시,562.0,1
09시,327.0,1
09시,516.0,1
09시,316.0,1
09시,335.0,1
09시,329.0,1
09시,459.0,1
09시,481.0,1
09시,370.0,1
09시,388.0,1
09시,518.0,1
09시,244.0,1
09시,383.0,1
09시,417.0,1
09시,334.0,1
10시,447.0,1
10시,272.0,1
10시,633.0,0
10시,435.0,0
11시,411.0,0
11시,576.0,0
12시,251.0,0
12시,275.0,0
12시,328.0,0
12시,424.0,0
12시,633.0,0
12시,545.0,1
12시,655.0,1
12시,272.0,1
12시,447.0,1
12시,418.0,1
12시,140.0,1
12시,165.0,1
12시,236.0,1
12시,304.0,1
12시,313.0,1
12시,411.0,1
12시,327.0,1
12시,516.0,1
12시,316.0,1
12시,335.0,1
12시,329.0,1
12시,459.0,1
12시,481.0,1
12시,370.0,1
12시,388.0,1
12시,518.0,1
12시,244.0,1
13시,383.0,1
13시,417.0,1
13시,334.0,1
13시,516.0,1
13시,235.0,1
13시,633.0,0
15시,411.0,0
15시,576.0,0
15시,251.0,0
15시,275.0,0
15시,328.0,0
15시,424.0,0
15시,633.0,0
15시,545.0,1
15시,655.0,1
15시,272.0,1
15시,447.0,1
15시,418.0,1
15시,140.0,1
15시,165.0,1
15시,236.0,1
15시,304.0,1
15시,313.0,1
15시,411.0,1
15시,524.0,1
15시,157.0,1
15시,327.0,1
15시,404.0,1
15시,235.0,1
15시,516.0,1
15시,316.0,1
15시,335.0,1
15시,329.0,1
15시,459.0,1
15시,481.0,1
15시,370.0,1
15시,388.0,1
16시,518.0,1
16시,244.0,1
16시,383.0,1
16시,417.0,1
16시,334.0,1
16시,516.0,1
16시,235.0,1
16시,447.0,1
16시,272.0,1
16시,655.0,1
17시,435.0,0
18시,411.0,0
18시,635.0,0
18시,251.0,0
18시,275.0,0
18시,328.0,0
18시,424.0,0
18시,633.0,0
18시,545.0,1
18시,655.0,1
18시,272.0,1
18시,447.0,1
18시,418.0,1
18시,140.0,1
18시,165.0,1
18시,236.0,1
18시,304.0,1
18시,313.0,1
18시,411.0,1
18시,524.0,1
18시,157.0,1
18시,756.0,1
18시,562.0,1
18시,327.0,1
18시,404.0,1
18시,235.0,1
18시,516.0,1
18시,316.0,1
18시,335.0,1
18시,329.0,1
18시,459.0,1
19시,481.0,1
19시,370.0,1
19시,388.0,1
19시,518.0,1
19시,244.0,1
19시,383.0,1
19시,417.0,1
19시,334.0,1
19시,516.0,1
19시,235.0,1
20시,447.0,1
20시,272.0,1
20시,655.0,1
20시,411.0,0
20시,334.0,0
20시,435.0,0
21시,411.0,0
21시,576.0,0
21시,251.0,0
21시,275.0,0
21시,328.0,0
21시,424.0,0
21시,633.0,0
21시,545.0,1
21시,655.0,1
22시,272.0,1
22시,447.0,1
22시,418.0,1
22시,140.0,1
22시,165.0,1
22시,236.0,1
22시,304.0,1
22시,313.0,1
22시,411.0,1
22시,562.0,1
22시,327.0,1
22시,404.0,1
22시,235.0,1
22시,516.0,1
22시,316.0,1
22시,335.0,1
22시,329.0,1
22시,459.0,1
22시,481.0,1
22시,370.0,1
22시,388.0,1
22시,518.0,1
22시,244.0,1
22시,383.0,1
22시,334.0,1
06시,411.0,0
06시,635.0,0
06시,257.0,0
06시,576.0,0
06시,251.0,0
06시,275.0,0
06시,328.0,0
06시,424.0,0
06시,633.0,0
06시,545.0,1
06시,655.0,1
06시,272.0,1
06시,447.0,1
06시,575.0,1
06시,494.0,1
06시,432.0,1
06시,608.0,1
06시,337.0,1
06시,449.0,1
06시,331.0,1
06시,142.0,1
07시,247.0,1
07시,416.0,1
07시,1165.0,1
07시,562.0,1
07시,327.0,1
07시,404.0,1
07시,235.0,1
07시,516.0,1
07시,316.0,1
07시,335.0,1
07시,329.0,1
07시,459.0,1
07시,481.0,1
07시,297.0,1
07시,309.0,1
07시,221.0,1
07시,431.0,1
08시,935.0,1
08시,998.0,1
08시,247.0,1
08시,575.0,1
08시,447.0,1
08시,545.0,1
08시,633.0,0
08시,334.0,0
08시,435.0,0
09시,411.0,0
10시,576.0,0
10시,328.0,0
10시,424.0,0
10시,633.0,0
10시,545.0,1
10시,655.0,1
10시,272.0,1
10시,447.0,1
10시,575.0,1
10시,494.0,1
10시,432.0,1
10시,608.0,1
10시,337.0,1
10시,449.0,1
10시,331.0,1
10시,142.0,1
10시,247.0,1
10시,416.0,1
10시,1165.0,1
10시,998.0,1
10시,327.0,1
10시,404.0,1
10시,235.0,1
10시,516.0,1
10시,316.0,1
10시,335.0,1
10시,329.0,1
10시,459.0,1
11시,309.0,1
11시,516.0,1
11시,235.0,1
11시,998.0,1
12시,447.0,1
12시,272.0,1
12시,334.0,0
12시,435.0,0
13시,411.0,0
13시,576.0,0
13시,251.0,0
13시,275.0,0
13시,328.0,0
13시,424.0,0
13시,633.0,0
13시,545.0,1
13시,655.0,1
13시,272.0,1
13시,447.0,1
13시,575.0,1
13시,494.0,1
14시,432.0,1
14시,608.0,1
14시,337.0,1
14시,449.0,1
14시,331.0,1
14시,142.0,1
14시,247.0,1
14시,416.0,1
14시,1165.0,1
14시,562.0,1
14시,327.0,1
14시,404.0,1
14시,235.0,1
14시,516.0,1
14시,316.0,1
14시,335.0,1
14시,329.0,1
14시,459.0,1
14시,309.0,1
14시,221.0,1
14시,431.0,1
15시,516.0,1
15시,235.0,1
15시,998.0,1
15시,575.0,1
15시,447.0,1
16시,411.0,0
17시,235.0,1
17시,516.0,1
17시,316.0,1
17시,335.0,1
17시,329.0,1
17시,459.0,1
18시,309.0,1
18시,221.0,1
18시,431.0,1
19시,316.0,1
19시,935.0,1
19시,998.0,1
19시,247.0,1
